"","Factor1","Factor2","Factor3","Factor4","Factor5","Factor6","Factor7","Factor8","Factor9","Factor10"
"R-BP-6",0.833512733752553,11.0216995375327,1.13479396195204,-3.24296545183811,0.602757375078887,-0.170055794818266,0.338317042022284,0.597092978219596,0.227155433511012,0.0456758505190785
"R-BQ-1",1.4119160876319,-0.242823293503166,0.412982039737971,1.58554749628314,1.96110263136889,0.0628819879768923,-0.73295765323284,-1.53445271541062,-0.064673199610305,0.0779132716568491
"R-BQ-3",1.02255288164721,0.341153735196187,0.789720145764024,0.676504184184441,2.0907870154233,0.182274752821243,-1.27490741620266,-1.67389245381198,-0.373154704121624,0.188344169945411
"R-BQ-5",-0.325412400244633,0.145516341240686,0.405768731692947,0.12511799606969,0.217294011411285,-0.165033792777257,-1.13938815943579,-0.328427867195195,0.137519234876462,-0.0875969768209289
"R-BQ-6",-0.0877937226487587,0.0857179507238623,0.217311673562267,-0.0851768821418557,0.87553453274869,-0.0212075302804322,0.386256335458417,-1.02153461548468,0.0743070647230595,-0.0406701364628549
"R-BR-1",1.94052064731494,-0.276790173172456,-2.04176844544865,-1.0891672049267,1.14166405360789,17.6406127450509,0.314684298750239,-0.0221253355238296,0.314367648839399,-0.145115115061322
"R-BR-3",1.03091493543151,0.135631303162796,0.238099056545412,-1.8088528417696,1.18085514192942,0.224436445358474,-0.0392300849763694,-0.216578457575967,-0.397909796816309,0.182537899186744
"R-BR-6",-0.732725569818568,0.214694570375972,-0.606433016997931,0.506505265851438,-0.417836753734445,-0.057638968110157,-0.888988456413897,0.0125464591709173,0.0370374720824919,-0.185031514378396
"R-BS-1",0.828826140208155,-1.20422591391522,2.15615876829939,0.702411159244697,1.83437078168864,-0.540017619158637,-0.155008939238536,-7.56766366243826,0.667236202543413,0.0391613595787315
"R-BS-3",-0.76437775882255,0.228754734076503,-0.638928895123738,0.260127252725451,-0.315979587378649,0.102935407267797,-0.0841750897783649,-0.0180343319458769,-0.143417050684779,-0.130083436223778
"R-BS-6",-0.0871872423772152,-0.938965531104978,0.780054665554192,-2.24570758703668,0.130960495238594,-0.0144207812116688,0.220469719569067,-6.92445711911367,0.0207903733551955,0.0103105508959053
"R-BS-7",-0.00441212703921511,-0.236907432006388,0.710122473143138,-1.61589215432626,0.161444168550876,0.0903895973581641,-0.608193729744918,-5.87788531598594,-0.125397474321052,0.0625849361803474
"R-BS-8",0.284882862259008,-0.305622873648203,1.09607126870885,-2.01695248070539,0.374463232149539,0.00169338676959384,-0.67669532673372,-7.11527299534651,-0.0121514400192677,0.0890587991330885
"R-BT-1",1.68625433370192,-0.470689178842487,-0.222466161975011,-1.35340397955105,-0.826192460355015,0.300144513730827,-0.628464310947994,0.108619669262974,-0.890434983904106,0.221454568211766
"R-BT-3",-0.797413955565104,0.156596419025145,-0.714839660846095,0.492333656151431,-0.306695398296737,0.0022804614744163,0.510230491503728,0.14363593917663,0.035459220235083,-0.186765219951902
"R-BT-5",-0.811864984564223,0.291619719829791,-0.705438043575716,0.417341050877166,-0.538407061520554,0.0678198126744333,-1.17980317146909,0.0639312633215693,-0.129224010654283,-0.156292636805648
"R-BT-6",-0.716169981089536,0.206399098039614,-0.592179982845745,0.530628417956452,-0.478339049433925,-0.0305603547931617,-1.10472535243952,0.114854330458182,-0.00055275264758786,-0.16147039994981
"R-BU-1",-0.340427262283457,-0.251570700325284,0.709271643979616,0.537507793860046,0.0868332555623405,-0.253742245817504,-0.353882066452558,0.0090484763019502,0.320737190515839,-0.130935640610542
"R-BU-3",-0.403110564324984,-0.0325050207900874,0.539740118543337,-0.0109895951811428,-0.0377808979125913,-0.0914555594606612,-0.895648584343405,0.0815453302300052,0.0780483505161001,-0.0767151881778577
"R-BU-6",-0.665069439645526,-0.045603039299292,0.00772481018497758,0.761335810885208,-0.271142474583341,-0.457328855270041,-0.790149822923765,-0.154290209721908,0.493251738422566,-0.279248095307326
"R-BV-1",1.52563516296673,0.566551205205028,-0.444375201824365,-0.675418875297874,2.54066807205933,0.150262799301476,-0.924296570487335,-0.0770020433956942,-0.45862956336429,0.143747389071446
"R-BV-3",0.0963046067709771,-0.548334328149904,1.72679067146906,-1.69763722005408,0.811343283126217,0.0264863142566344,-1.32308699906986,0.151726178975864,-0.112108901773587,0.13269802870665
"R-BV-5",-0.712792939619978,-0.0339920946181015,-0.681511472053424,-0.184414030049952,-0.465842061313671,0.186624598658084,0.743965856079561,0.515699427737213,-0.388439272764044,-0.0941320061136843
"R-BV-6",-0.7233328021343,-0.0442984408599148,-0.556299236782274,-0.120797434112232,-0.511125483612636,0.0847848980354168,-0.10840649536647,0.545493013266125,-0.0767361561509354,-0.129823201672671
"R-BW-1",1.00307905196577,0.504802807330989,2.01864693914253,0.705204270410246,0.786170828684418,0.121428036791426,-0.0729444872970721,0.497329692499538,-0.215687925130956,0.27181425118123
"R-BW-3",-0.170170679316329,-0.395493268632029,1.5627404079872,-0.121513245102076,0.213427850646096,-0.242804828056155,-1.42051596984974,0.673853113137182,0.215543131839342,-0.0169019184362699
"R-BW-6",0.157790278038184,-0.128924540440735,2.03868851934561,0.200125531936128,0.630957286112596,-0.237681831542326,-1.03931205626717,0.808155285090946,0.198873494264134,0.0718641308149053
"R-BX-1",1.25021688539156,0.0378793099076593,2.27525699665933,1.93829440804925,0.980583727346568,-0.827394856963336,1.91502545079356,0.547503231467483,0.937338468833639,-0.0792998700896587
"R-BX-3",-0.759809905985413,1.18068110088349,-0.560151691576006,0.660400061881284,-0.45369938822524,0.043998470615689,-1.07487895102453,0.107925650160168,-0.0652719893740619,-0.138286680991741
"R-BX-5",-0.708663051961872,0.275004220970451,-0.423425177032359,0.525333903056168,-0.443916578566079,0.0173369032372979,-0.399697619287797,-0.413548002540567,-0.0236045865826032,-0.145042820857166
"R-BX-6",-0.379482138568292,-0.290927637403704,0.706115841703917,0.616484563487673,0.219187568738753,-0.507472747265693,-0.147123275069436,-0.920526316029852,0.593255431590191,-0.243309272571479
"R-BY-1",0.0361997707191676,-0.488918598123678,0.925262509615063,0.750844301145453,0.548226242973089,-0.0360897445030646,0.951279065289276,0.61894492185673,0.120573579594364,0.043638048106569
"R-BY-3",-0.714017825222806,0.00730100377016348,-0.552943895466869,-0.124385120737275,-0.532624879496781,0.0435959993932374,-0.132630176219736,0.567474022056888,-0.0611970318560117,-0.142166954095479
"R-BY-6",-0.769547402732307,-0.00153030919418371,-0.65090351336349,-0.11246673088628,-0.534866414405649,0.138740591258351,-0.249709156767689,0.485653935006325,-0.144485281617085,-0.119830492238174
"R-BZ-1",1.4906745590953,1.02945591162374,1.15540530346344,0.675522246306182,0.123942998155834,0.30725916676845,-1.32119087197652,0.175282183805129,-0.58685233533811,0.263194096226413
"R-BZ-3",-0.878566213671291,0.551335421359693,-0.817879003541627,0.483449727720889,-0.365240757461306,-0.0129481537418309,0.441116995241133,0.213056566660233,0.0835321176132892,-0.202997026738685
"R-BZ-5",-0.866581191610124,0.0817093600582515,-0.844535745632044,0.47164324357898,-0.399706692475404,0.00739232729799675,0.162451728069062,0.159951164841315,0.0385164414595213,-0.201182994148431
"R-BZ-6",-0.708635067129373,0.0904848638909193,-0.319169119294597,0.382840959498735,-0.393177687634955,0.0193127084081977,-1.6599742479453,0.0405005817582046,-0.0658355225496856,-0.133896049531212
"R-BZ-7",-0.663575907200306,0.0483429320348672,-0.204909876012443,0.284741290754904,-0.275857911939052,-0.124294460267343,-0.809513506014524,0.0641235286110729,0.120283240475372,-0.149464546447232
"R-CA-1",1.5473582105134,0.104961617814318,0.738783514846786,1.53636778029674,-2.98964559516919,0.1392416809166,0.431697449416619,0.239477638634332,-0.267557338363079,0.493400464951961
"R-CA-3",0.342357415960616,0.42049678504867,1.03198709877251,-1.14337290605713,-0.748590994463026,0.0762267334077773,-1.16786060432872,0.195429188971491,-0.190741017705156,0.067009068345139
"R-CA-5",-0.0708852370731842,0.544918290422895,0.463165462698226,-1.20746017871872,-0.561826094016548,0.0631659736819299,-1.04908306273753,0.307618572820095,-0.153705621632794,0.017536958951112
"R-CA-6",-0.552730808447799,-0.320361323559197,-0.27836599949311,-0.47213188834888,-0.273529616200719,0.0135551667330596,-0.921396707861138,0.48389681737453,-0.00161249667429064,-0.114858349674378
